codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;codCultivo;nombreCientificoCultivo;estadoFisicoCultivo
15;Boyacá;15550;Pisba;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;160,24;156,98;94,19;0,6;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15550;Pisba;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;50;50;800;16;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15550;Pisba;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20;18;9;0,5;1010402;Zea mays;Grano seco
15;Boyacá;15550;Pisba;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;2;1,5;0,45;0,3;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15550;Pisba;Guandul;Guandul;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;2;0,4;1060900;Cajanus cajan;Grano seco
15;Boyacá;15550;Pisba;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;8;6;3;0,5;1060100;Pisum sativum;Grano
15;Boyacá;15572;Puerto Boyacá;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;341;288;100,8;0,35;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15572;Puerto Boyacá;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;13,5;4;5,52;1,38;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15572;Puerto Boyacá;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;3,5;3,5;108,5;31;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15572;Puerto Boyacá;Arroz Secano Manual;Arroz;Transitorio;Cereales;Cereales;2021;A;250;250;1338,75;5,36;1010102;Oryza sativa;Paddy o cascara verde
15;Boyacá;15572;Puerto Boyacá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;45;23,5;49,35;2,1;1010402;Zea mays;Grano seco
15;Boyacá;15572;Puerto Boyacá;Arroz Secano Manual;Arroz;Transitorio;Cereales;Cereales;2021;B;3;2,5;7,76;3,1;1010102;Oryza sativa;Paddy o cascara verde
15;Boyacá;15572;Puerto Boyacá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;37,7;31,2;70,2;2,25;1010402;Zea mays;Grano seco
15;Boyacá;15580;Quípama;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;644;572;343,2;0,6;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15580;Quípama;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;134,51;129,19;138,23;1,07;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15580;Quípama;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;155;100;8000;80;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15580;Quípama;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;38;38;38;1;1010402;Zea mays;Grano seco
15;Boyacá;15580;Quípama;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;32;32;32;1;1010402;Zea mays;Grano seco
15;Boyacá;15599;Ramiriquí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;23;22;39,6;1,8;1010402;Zea mays;Grano seco
15;Boyacá;15599;Ramiriquí;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;36;34;40,8;1,2;1060100;Pisum sativum;Grano
15;Boyacá;15599;Ramiriquí;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;26;22;40;1,82;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15599;Ramiriquí;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;1;0,8;1,6;2;1060500;Vicia faba;Grano seco
15;Boyacá;15599;Ramiriquí;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;8;7;3,52;0,5;1010402;Zea mays;Grano seco
15;Boyacá;15599;Ramiriquí;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;26;25;25,7;1,03;1060100;Pisum sativum;Grano
15;Boyacá;15599;Ramiriquí;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;24;23;33,78;1,47;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15600;Ráquira;Fique;Fique;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;20;20;12;0,6;2030500;Furcraea gigantea;Fibra o cabuya
15;Boyacá;15600;Ráquira;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;46;46;64,4;1,4;1010402;Zea mays;Grano seco
15;Boyacá;15600;Ráquira;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;71;71;149,1;2,1;1060100;Pisum sativum;Grano
15;Boyacá;15600;Ráquira;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;2;2;2;1;1060500;Vicia faba;Grano seco
15;Boyacá;15600;Ráquira;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;47;47;70,5;1,5;1010402;Zea mays;Grano seco
15;Boyacá;15600;Ráquira;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;70;70;65,42;0,93;1060100;Pisum sativum;Grano
15;Boyacá;15600;Ráquira;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;2;2;0,88;0,44;1060500;Vicia faba;Grano seco
15;Boyacá;15621;Rondón;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;153,61;131,01;142,8;1,09;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15621;Rondón;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;29;29;261;9;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15621;Rondón;Fique;Fique;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;3;2;1,4;0,7;2030500;Furcraea gigantea;Fibra o cabuya
15;Boyacá;15621;Rondón;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;14;14;5,03;0,36;1010402;Zea mays;Grano seco
15;Boyacá;15621;Rondón;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;9;9;9;1;1060100;Pisum sativum;Grano
15;Boyacá;15621;Rondón;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;11;11;12;1,09;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15621;Rondón;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;10;10;5,59;0,56;1010402;Zea mays;Grano seco
15;Boyacá;15621;Rondón;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;6;6;10;1,67;1060100;Pisum sativum;Grano
15;Boyacá;15621;Rondón;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;21;21;22,38;1,07;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15632;Saboyá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;200;170;216,1;1,27;1010402;Zea mays;Grano seco
15;Boyacá;15632;Saboyá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;200;180;210,28;1,17;1060100;Pisum sativum;Grano
15;Boyacá;15632;Saboyá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;260;255;364,49;1,43;1060100;Pisum sativum;Grano
15;Boyacá;15646;Samacá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20;19;23,91;1,26;1010402;Zea mays;Grano seco
15;Boyacá;15646;Samacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;109,16;103,66;484,42;4,67;1060100;Pisum sativum;Grano
15;Boyacá;15646;Samacá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;4;3,5;6,24;1,78;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15646;Samacá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;190;185;62,08;0,34;1010402;Zea mays;Grano seco
15;Boyacá;15646;Samacá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;200;190;342;1,8;1060100;Pisum sativum;Grano
15;Boyacá;15660;San Eduardo;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;273,44;237,69;344,65;1,45;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15660;San Eduardo;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;38;38;2660;70;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15660;San Eduardo;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;60;60;2400;40;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15660;San Eduardo;Maíz Amarillo Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;A;2;2;1;0,5;1010401;Zea mays;Grano seco
15;Boyacá;15660;San Eduardo;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;5;5;2;0,4;1010402;Zea mays;Grano seco
15;Boyacá;15660;San Eduardo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;1;1;0,5;0,5;1060100;Pisum sativum;Grano
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;2;2;2,8;1,4;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15660;San Eduardo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;0,5;0,5;1060100;Pisum sativum;Grano
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;2;2;2,8;1,4;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15664;San José de Pare;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;0,5;0,5;0,45;0,9;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15664;San José de Pare;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;812,54;757,51;962,04;1,27;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15664;San José de Pare;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;3770;3760;451200;120;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15664;San José de Pare;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20;15;30;2;1010402;Zea mays;Grano seco
15;Boyacá;15664;San José de Pare;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;5;5;5;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15664;San José de Pare;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;15;15;20;1,33;1010402;Zea mays;Grano seco
15;Boyacá;15664;San José de Pare;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;1;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15667;San Luis de Gaceno;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;79;79;58,46;0,74;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15667;San Luis de Gaceno;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;8,38;8,38;3,77;0,45;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15667;San Luis de Gaceno;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;19;19;380;20;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15667;San Luis de Gaceno;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;164;68;26,85;0,39;1010402;Zea mays;Grano seco
15;Boyacá;15667;San Luis de Gaceno;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;164;164;164;1;1010402;Zea mays;Grano seco
15;Boyacá;15673;San Mateo;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;122;122;67,1;0,55;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15673;San Mateo;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;33;33;990;30;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15673;San Mateo;Maíz Amarillo Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;A;110;110;220;2;1010401;Zea mays;Grano seco
15;Boyacá;15673;San Mateo;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;40;40;40;1;1010402;Zea mays;Grano seco
15;Boyacá;15673;San Mateo;Maíz Blanco Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;A;40;40;40;1;1010403;Zea mays;Grano seco
15;Boyacá;15673;San Mateo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;3,5;3,5;2,3;0,66;1060100;Pisum sativum;Grano
15;Boyacá;15673;San Mateo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;50;50;40;0,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15673;San Mateo;Maíz Amarillo Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;B;20;20;40;2;1010401;Zea mays;Grano seco
15;Boyacá;15673;San Mateo;Maíz Blanco Tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;B;12;12;24;2;1010403;Zea mays;Grano seco
15;Boyacá;15673;San Mateo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;5;5;4;0,8;1060100;Pisum sativum;Grano
15;Boyacá;15673;San Mateo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;70;70;56;0,8;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15676;San Miguel de Sema;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;40;35;52,5;1,5;1010402;Zea mays;Grano seco
15;Boyacá;15676;San Miguel de Sema;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;12;8;8;1;1060100;Pisum sativum;Grano
15;Boyacá;15676;San Miguel de Sema;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;12;10;12;1,2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15676;San Miguel de Sema;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;18;16;28,8;1,8;1010402;Zea mays;Grano seco
15;Boyacá;15676;San Miguel de Sema;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;20;16;16;1;1060100;Pisum sativum;Grano
15;Boyacá;15676;San Miguel de Sema;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;12;10;12;1,2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15681;San Pablo de Borbur;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;708;708;219,48;0,31;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15681;San Pablo de Borbur;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;241,68;210,39;201,97;0,96;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15681;San Pablo de Borbur;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;169;169;5915;35;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15681;San Pablo de Borbur;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;70;64;71;1,11;1010402;Zea mays;Grano seco
15;Boyacá;15681;San Pablo de Borbur;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;2;2;1,87;0,94;1060100;Pisum sativum;Grano
15;Boyacá;15681;San Pablo de Borbur;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;25;22;30,07;1,37;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15681;San Pablo de Borbur;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;50;43;42;0,98;1010402;Zea mays;Grano seco
15;Boyacá;15681;San Pablo de Borbur;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;50;40;38;0,95;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15686;Santana;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;38;38;31,16;0,82;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15686;Santana;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;540,3;497,38;497,38;1;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15686;Santana;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;3140;2640;237600;90;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15686;Santana;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;20;19;27;1,42;1010402;Zea mays;Grano seco
15;Boyacá;15686;Santana;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;22;22;22;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15686;Santana;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;24;23;30;1,3;1010402;Zea mays;Grano seco
15;Boyacá;15686;Santana;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;24;23;21;0,91;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15690;Santa María;Cacao;Cacao;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;69;60;36;0,6;2030200;Theobrama cacao L.;Grano seco
15;Boyacá;15690;Santa María;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;6,14;6,14;6,69;1,09;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15690;Santa María;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;47;44;1320;30;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15690;Santa María;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;27;26;9,51;0,37;1010402;Zea mays;Grano seco
15;Boyacá;15690;Santa María;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6;6;6;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15690;Santa María;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;47;47;23,66;0,5;1010402;Zea mays;Grano seco
15;Boyacá;15690;Santa María;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;10;10;11,89;1,19;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15693;Santa Rosa de Viterbo;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;38;38;10,63;0,28;1010402;Zea mays;Grano seco
15;Boyacá;15693;Santa Rosa de Viterbo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;22;21;29;1,38;1060100;Pisum sativum;Grano
15;Boyacá;15693;Santa Rosa de Viterbo;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;25;25;35;1,4;1060100;Pisum sativum;Grano
15;Boyacá;15696;Santa Sofía;Café;Café;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;12;12;8,28;0,69;2030300;Coffea arabica L.;Pergamino o seco de trilla
15;Boyacá;15696;Santa Sofía;Caña Miel;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;140;140;8400;60;2030403;Saccharum officinarum L.;Caña o verde
15;Boyacá;15696;Santa Sofía;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;15;15;19;1,27;1010402;Zea mays;Grano seco
15;Boyacá;15696;Santa Sofía;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;6;6;3;0,5;1060100;Pisum sativum;Grano
15;Boyacá;15720;Sativanorte;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;40;5;60;12;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15720;Sativanorte;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;10;10;15;1,5;1010402;Zea mays;Grano seco
15;Boyacá;15720;Sativanorte;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;3;3;2,8;0,93;1060100;Pisum sativum;Grano
15;Boyacá;15720;Sativanorte;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;3;3;4,5;1,5;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15720;Sativanorte;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;1;1;0,66;0,66;1060500;Vicia faba;Grano seco
15;Boyacá;15720;Sativanorte;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;4;4;6;1,5;1010402;Zea mays;Grano seco
15;Boyacá;15720;Sativanorte;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;3;3;5;1,67;1060100;Pisum sativum;Grano
15;Boyacá;15720;Sativanorte;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;2;2;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15720;Sativanorte;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;1;1;0,44;0,44;1060500;Vicia faba;Grano seco
15;Boyacá;15723;Sativasur;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;10;8;21,19;2,65;1010402;Zea mays;Grano seco
15;Boyacá;15723;Sativasur;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;1,5;1;1,2;1,2;1060100;Pisum sativum;Grano
15;Boyacá;15723;Sativasur;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;6;1,5;1,4;0,93;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15723;Sativasur;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;3;2,5;3;1,2;1060500;Vicia faba;Grano seco
15;Boyacá;15723;Sativasur;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;0,5;0,5;0,3;0,6;1060100;Pisum sativum;Grano
15;Boyacá;15740;Siachoque;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;350;350;700;2;1010402;Zea mays;Grano seco
15;Boyacá;15740;Siachoque;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;220;220;359,81;1,64;1060100;Pisum sativum;Grano
15;Boyacá;15740;Siachoque;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;A;25;25;19,91;0,8;1060500;Vicia faba;Grano seco
15;Boyacá;15740;Siachoque;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;320;320;542,37;1,69;1010402;Zea mays;Grano seco
15;Boyacá;15740;Siachoque;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;200;200;233,64;1,17;1060100;Pisum sativum;Grano
15;Boyacá;15740;Siachoque;Haba;Haba;Transitorio;Leguminosas;Leguminosas;2021;B;20;20;36;1,8;1060500;Vicia faba;Grano seco
15;Boyacá;15753;Soatá;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;20;18;799,2;44,4;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15753;Soatá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;90;90;200;2,22;1010402;Zea mays;Grano seco
15;Boyacá;15753;Soatá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;15;15;14,02;0,93;1060100;Pisum sativum;Grano
15;Boyacá;15753;Soatá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;65;65;65;1;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15753;Soatá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;B;90;90;200;2,22;1010402;Zea mays;Grano seco
15;Boyacá;15753;Soatá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;B;15;15;20;1,33;1060100;Pisum sativum;Grano
15;Boyacá;15753;Soatá;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;40;40;45;1,12;1060200;Phaseolus sp.;Grano seco
15;Boyacá;15755;Socotá;Caña Panelera;Caña;Permanente;Cultivos Tropicales Tradicionales;Cultivos Tropicales Tradicionales;2021;C;95;85;3825;45;2030402;Saccharum officinarum L.;Caña o verde
15;Boyacá;15755;Socotá;Maíz Amarillo Tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;140;130;352;2,71;1010402;Zea mays;Grano seco
15;Boyacá;15755;Socotá;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2021;A;35;35;40,89;1,17;1060100;Pisum sativum;Grano
